text:sweet nut snack	sent:0	sweet nut snack	[nut|NP][sweet|ADJP][snack|NP]
text:sweeteners	sent:0	sweeteners	[sweeteners|NP][sweetener|NP]
text:sweets	sent:0	sweets	[sweet|NP][sweets|NP]
text:swiss rolls	sent:0	swiss rolls	[swiss|ADJP][swiss rolls|NP][roll|NP][swiss roll|NP][rolls|NP]
text:syrup	sent:0	syrup	[syrup|NP]
text:table water and soda water	sent:0	table water and soda water	[water table|NP][table|NP][table water|NP][water|NP][soda water|NP][table water|NP][soda water|NP][water table|NP][water soda|NP][water soda|NP][soda|NP]
text:table water	sent:0	table water	[water table|NP][table|NP][table water|NP][water|NP][table water|NP][water table|NP]
text:taco sauce	sent:0	taco sauce	[taco|ADJP][sauce|NP][taco sauce|NP]
text:tahini (sesame paste)	sent:0	tahini (sesame paste)	[paste|NP][sesame paste|NP][sesame|ADJP][tahini|NP]
text:tahini	sent:0	tahini	[tahini|NP]
text:tallegio (cheese)	sent:0	tallegio (cheese)	[cheese|NP]
text:tapioca chips	sent:0	tapioca chips	[tapioca|ADJP][chip|NP][chips|NP]
text:tarragon	sent:0	tarragon	[tarragon|NP]
text:tasty trio condiment selection	sent:0	tasty trio condiment selection	[selection|NP][trio|ADJP][condiment|ADJP][tasty|ADJP]
text:tea bags	sent:0	tea bags	[tea bags|NP][tea bags|NP][tea bag|NP][tea|NP][bag|NP][tea bag|NP][bags|NP]
text:tea drink	sent:0	tea drink	[drink tea|NP][drink|NP][drink tea|NP][tea|NP]
text:tea	sent:0	tea	[tea|NP]
text:testosterone booster	sent:0	testosterone booster	[booster|NP][testosterone|ADJP]
text:thermal processed beef meat	sent:0	thermal processed beef meat	[process|VP][thermal|NP][meat|NP][processed|VP][beef|NP]
text:thermal processed pork meat	sent:0	thermal processed pork meat	[process|VP][pork meat|NP][thermal|NP][processed|VP][meat|NP][pork|NP][pork meat|NP]
text:thyme	sent:0	thyme	[thyme|NP]
text:tiger nuts	sent:0	tiger nuts	[nuts|NP][tiger nuts|NP][tiger nuts|NP][tiger|NP]
text:tilapia	sent:0	tilapia	[tilapia|NP]
text:toffee	sent:0	toffee	[toffee|NP]
text:tofu	sent:0	tofu	[tofu|NP]
text:tomato sauce	sent:0	tomato sauce	[tomato sauce|NP][tomato sauce|NP][tomato|NP][sauce|NP]
text:tomatoes	sent:0	tomatoes	[tomato|NP][tomatoes|NP]
text:tortilla chips cheese	sent:0	tortilla chips cheese	[cheese|NP][chips|NP][tortilla chip|NP][chip|NP][tortilla|NP][tortilla chips|NP][tortilla chip|NP][tortilla chips|NP]
text:tortilla chips	sent:0	tortilla chips	[tortilla|ADJP][chips|NP][tortilla chip|NP][chip|NP][tortilla chips|NP]
text:tortilla products	sent:0	tortilla products	[products|NP][tortilla|ADJP][product|NP]
text:tortilla	sent:0	tortilla	[tortilla|NP]
text:trouts	sent:0	trouts	[trouts|NP][trout|NP]
text:tuna salad	sent:0	tuna salad	[tuna salad|NP][tuna salad|NP][salad|NP][tuna|NP]
text:tuna	sent:0	tuna	[tuna|NP]
text:turbot flatfish (psetta maxima)	sent:0	turbot flatfish (psetta maxima)	[psetta maxima|NP][psetta|NP][maxima|NP][turbot|ADJP][flatfish|NP][psetta maxima|NP]
text:turkey and turkey preparations	sent:0	turkey and turkey preparations	[preparation|NP][preparations|NP][turkey|NP]
text:turkey based products	sent:0	turkey based products	[base|VP][products|NP][turkey|NP][product|NP][based|VP]
text:turkey sandwich	sent:0	turkey sandwich	[sandwich|NP][turkey|NP]
text:turkey	sent:0	turkey	[turkey|NP]
text:turnip leaves in sunflower seed oil	sent:0	turnip leaves in sunflower seed oil	[turnip|NP][oil|NP][leave|VP][sunflower seed oil|NP][seed|NP][sunflower seed oil|NP][leaves|VP][sunflower|NP]
text:turnips	sent:0	turnips	[turnip|NP][turnips|NP]
text:tzatziki sauce	sent:0	tzatziki sauce	[sauce|NP][tzatziki|ADJP]
text:unpasteurised cheese	sent:0	unpasteurised cheese	[cheese|NP][unpasteurised|ADJP]
text:unsalted organic crunchy peanut butter	sent:0	unsalted organic crunchy peanut butter	[butter|NP][crunchy|NP][peanut|NP][crunchy peanut butter|NP]
text:vacuum packed beef	sent:0	vacuum packed beef	[beef|NP][packed|VP][pack|VP][vacuum|NP]
text:vacuum packed marinated pork	sent:0	vacuum packed marinated pork	[pack|VP][marinated|ADJP][pork|NP][vacuum|NP][packed|VP]
text:vacuum packed pork ear roll	sent:0	vacuum packed pork ear roll	[pack|VP][roll|NP][pork|NP][vacuum|NP][packed|VP][ear|NP]
text:vacuum packed sliced ham	sent:0	vacuum packed sliced ham	[slice|ADJP][ham|NP][sliced ham|NP][pack|VP][sliced|ADJP][vacuum|NP][packed|VP]
text:vanilla drink	sent:0	vanilla drink	[drink|NP][vanilla|NP]
text:vanilla powder	sent:0	vanilla powder	[powder|NP][vanilla|NP]
text:various bakery products	sent:0	various bakery products	[various|ADJP][products|NP][bakery|NP][product|NP]
text:various beef products	sent:0	various beef products	[product|NP][beef products|NP][products|NP][various|ADJP][beef|NP]
text:various cheeses	sent:0	various cheeses	[various|ADJP][cheese|NP][cheeses|NP]
text:various chicken meat products	sent:0	various chicken meat products	[product|NP][chicken|NP][products|NP][meat|NP][various|ADJP]
text:various chilled or frozen pork products	sent:0	various chilled or frozen pork products	[product|NP][products|NP][various|ADJP][pork|NP][frozen|ADJP]
text:various fish products	sent:0	various fish products	[various|ADJP][fish|NP][products|NP][product|NP]
text:various meat products	sent:0	various meat products	[various|ADJP][products|NP][meat|NP][product|NP]
text:various pasta products	sent:0	various pasta products	[various|ADJP][products|NP][product|NP][pasta|NP]
text:various poultry meat	sent:0	various poultry meat	[various|ADJP][poultry meat|NP][meat|NP][poultry|NP]
text:various prepared dishes	sent:0	various prepared dishes	[various|ADJP][dishes|NP][dish|NP]
text:various ready-to-eat meat products	sent:0	various ready-to-eat meat products	[various|ADJP][products|NP][meat|NP][product|NP]
text:various snacks	sent:0	various snacks	[various|ADJP][snacks|NP][snack|NP]
text:various vegetable preparations	sent:0	various vegetable preparations	[various|ADJP][preparations|NP][preparation|NP][vegetable|NP]
text:varnishes and coatings	sent:0	varnishes and coatings	[varnishes|NP][varnish|NP][coatings|NP]
text:veal meat and offals	sent:0	veal meat and offals	[offals|NP][offal|NP][meat|NP][veal|VP]
text:veal meat	sent:0	veal meat	[veal|NP][meat|NP]
text:veal	sent:0	veal	[veal|NP]
text:vegan sausages	sent:0	vegan sausages	[sausage|NP][sausages|NP][vegan|ADJP]
text:vegetable based products	sent:0	vegetable based products	[vegetable|NP][base|VP][products|NP][product|NP][based|VP]
text:vegetable broth	sent:0	vegetable broth	[broth|NP][vegetable|NP]
text:vegetable burger	sent:0	vegetable burger	[burger|NP][vegetable|NP]
text:vegetable cheese	sent:0	vegetable cheese	[cheese|NP][vegetable|NP]
text:vegetable crispbakes	sent:0	vegetable crispbakes	[vegetable|NP]
text:vegetable mix	sent:0	vegetable mix	[mix|NP][vegetable|NP]
text:vegetable preparation	sent:0	vegetable preparation	[preparation|NP][vegetable|NP]
text:vegetable ready to eat meals	sent:0	vegetable ready to eat meals	[vegetable|NP][meals|NP][meal|NP][eat|VP][ready|ADJP]
text:vegetable samosas	sent:0	vegetable samosas	[vegetable|NP]
text:vegetable snack	sent:0	vegetable snack	[snack|NP][vegetable|NP]
text:vegetables	sent:0	vegetables	[vegetable|NP][vegetables|NP]
text:vinegar	sent:0	vinegar	[vinegar|NP]
text:vitamins supplement	sent:0	vitamins supplement	[vitamin|ADJP][supplement|NP][vitamins|ADJP]
text:vitamins	sent:0	vitamins	[vitamin|NP][vitamins|NP]
text:vodka	sent:0	vodka	[vodka|NP]
text:wafers	sent:0	wafers	[wafer|NP][wafers|NP]
text:waffles	sent:0	waffles	[waffle|NP][waffles|NP]
text:walnuts	sent:0	walnuts	[walnuts|NP][walnut|NP]
text:water for human consumption	sent:0	water for human consumption	[consumption|NP][human|ADJP][water|NP]
text:water for infants	sent:0	water for infants	[infants|NP][infant|NP][water|NP]
text:watermelons	sent:0	watermelons	[watermelon|NP][watermelons|NP]
text:weight loss coffee	sent:0	weight loss coffee	[coffee|NP][weight|VP]
text:wheat snack	sent:0	wheat snack	[wheat|NP][snack|NP]
text:wheat	sent:0	wheat	[wheat|NP]
text:whey protein	sent:0	whey protein	[protein|NP][whey|ADJP]
text:whisky	sent:0	whisky	[whisky|NP]
text:white beans	sent:0	white beans	[beans|NP][bean|NP][white|ADJP]
text:white bread flour	sent:0	white bread flour	[bread|NP][bread flour|NP][flour|NP][white|ADJP]
text:white cheese	sent:0	white cheese	[cheese|NP][white cheese|NP][white|ADJP]
text:white chocolate	sent:0	white chocolate	[chocolate|NP][white chocolate|NP][white|ADJP]
text:white lasagna sauce	sent:0	white lasagna sauce	[lasagna|NP][sauce|NP][white|ADJP]
text:white mould cheese	sent:0	white mould cheese	[mould|ADJP][cheese|NP][white|ADJP]
text:white mustard seeds	sent:0	white mustard seeds	[mustard|NP][seeds|NP][seed|NP][white|ADJP]
text:whole chicken	sent:0	whole chicken	[whole|ADJP][chicken|NP]
text:wine	sent:0	wine	[wine|NP]
text:yellow peas	sent:0	yellow peas	[peas|NP][pea|NP][yellow|ADJP]
text:yoghurt	sent:0	yoghurt	[yoghurt|NP]
text:yogurt raisins	sent:0	yogurt raisins	[raisin|NP][yogurt|ADJP][raisins|NP]
